"outbreak_ID","country","epi_unit","season","scan_cluster","unit_size","dead_new","zero"
2,11,"Farm","Winter","1.High income",17000,6082,0
527,27,"Farm","Winter","0.High income",670,0,1
746,14,"Farm","Winter","0.Lower middle income",2257,333,0
5416,11,"Backyard","Spring","0.High income",222,168,0
5263,11,"Farm","Winter","0.High income",10629,50,0
4033,11,"Farm","Winter","1.High income",67859,10,0
46,27,"Farm","Summer","0.High income",2550,1950,0
2067,11,"Farm","Spring","1.High income",3500,0,1
5189,17,"Farm","Winter","1.High income",17844,5048,0
3188,27,"Farm","Spring","1.High income",6200,3,0
2728,28,"Farm","Spring","0.Upper middle income",19509,150,0
4459,27,"Farm","Summer","0.High income",47528,22,0
5468,23,"Backyard","Winter","0.High income",32,32,0
4622,27,"Farm","Winter","0.High income",1800,100,0
5543,11,"Farm","Winter","0.High income",757,0,1
4825,11,"Farm","Spring","1.High income",2795,62,0
5550,11,"Farm","Winter","0.High income",245,184,0
4819,18,"Farm","Winter","1.High income",2960,100,0
2039,11,"Farm","Spring","1.High income",2140,30,0
5963,33,"Farm","Autumn","1.High income",19557,174,0
4898,1,"Backyard","Spring","0.Upper middle income",20,20,0
774,11,"Farm","Winter","0.High income",1964,0,1
1953,24,"Farm","Spring","0.Lower middle income",8100,0,1
5879,8,"Farm","Winter","0.High income",26000,1194,0
1456,30,"Farm","Spring","1.Upper middle income",5800,600,0
1432,23,"Farm","Autumn","0.High income",7350,200,0
1777,11,"Farm","Winter","0.High income",250,4,0
4236,16,"Farm","Winter","1.High income",5000,0,1
1705,5,"Farm","Spring","1.High income",30000,2000,0
574,11,"Farm","Spring","1.High income",4000,0,1
3629,11,"Farm","Winter","0.High income",21113,14025,0
1817,2,"Farm","Autumn","0.High income",3500,200,0
4602,26,"Farm","Winter","0.Lower middle income",7505,416,0
452,26,"Farm","Summer","0.Lower middle income",3346,4,0
52,17,"Farm","Winter","1.High income",31322,44,0
5473,12,"Backyard","Spring","0.High income",1215,129,0
4951,14,"Farm","Autumn","0.Lower middle income",100,100,0
2056,5,"Farm","Summer","0.High income",5000,4,0
4051,32,"Farm","Spring","0.High income",10000,6,0
4549,11,"Backyard","Winter","0.High income",87,48,0
5498,11,"Farm","Spring","1.High income",600,0,1
577,4,"Farm","Winter","0.Upper middle income",6700,60,0
1340,13,"Farm","Spring","0.High income",1000,20,0
4796,22,"Farm","Winter","1.Lower middle income",49000,600,0
88,11,"Backyard","Spring","0.High income",40,15,0
4830,11,"Farm","Spring","0.High income",3920,3920,0
5692,27,"Farm","Summer","0.High income",30400,1000,0
4741,11,"Farm","Winter","0.High income",1000,41,0
3034,11,"Farm","Spring","1.High income",10000,1026,0
443,5,"Backyard","Autumn","0.High income",124,40,0
5785,9,"Farm","Winter","0.High income",7245,60,0
278,35,"Farm","Winter","0.Lower middle income",9699,1075,0
3213,5,"Farm","Spring","1.High income",17500,0,1
392,11,"Farm","Spring","1.High income",23675,5100,0
405,27,"Farm","Spring","0.High income",510,197,0
4959,17,"Farm","Autumn","0.High income",5961,1210,0
6041,26,"Farm","Summer","0.Lower middle income",20265,265,0
5006,17,"Farm","Winter","1.High income",23721,321,0
2882,17,"Farm","Winter","1.High income",8580,13,0
5876,30,"Farm","Spring","1.Upper middle income",22860,493,0
5221,11,"Farm","Spring","1.High income",76386,1348,0
2122,7,"Farm","Summer","0.High income",21800,500,0
5665,35,"Farm","Winter","0.Lower middle income",728,0,1
5074,11,"Backyard","Winter","1.High income",43,43,0
2484,31,"Farm","Spring","1.High income",11000,1000,0
1595,32,"Farm","Spring","0.High income",27000,1000,0
3065,11,"Farm","Spring","1.High income",6140,47,0
3071,29,"Farm","Autumn","1.Upper middle income",130,10,0
4052,16,"Farm","Autumn","0.High income",79000,22,0
25,35,"Farm","Spring","0.Lower middle income",27949,190,0
6155,11,"Backyard","Spring","1.High income",4000,355,0
2620,33,"Backyard","Winter","0.High income",14,12,0
4939,13,"Farm","Autumn","0.High income",6628,0,1
3457,11,"Farm","Winter","0.High income",7140,300,0
4707,13,"Farm","Winter","0.High income",8271,943,0
4493,11,"Farm","Winter","0.High income",2764,0,1
729,11,"Farm","Winter","0.High income",3400,8,0
5629,11,"Farm","Spring","0.High income",40000,170,0
5561,7,"Farm","Spring","0.High income",250,242,0
5926,14,"Farm","Autumn","1.Lower middle income",8859,80,0
273,8,"Farm","Spring","0.High income",1065,0,1
5677,29,"Farm","Summer","0.Upper middle income",1147,0,1
3728,14,"Farm","Autumn","1.Lower middle income",192000,2872,0
2495,11,"Farm","Winter","1.High income",134000,50,0
3538,33,"Farm","Summer","1.High income",4000,0,1
5144,11,"Farm","Winter","0.High income",34272,374,0
4180,35,"Farm","Spring","0.Lower middle income",8130,0,1
5980,30,"Farm","Winter","0.Upper middle income",32000,811,0
4296,21,"Farm","Spring","1.Upper middle income",36000,80,0
1463,18,"Farm","Winter","0.High income",11000,500,0
4282,16,"Farm","Autumn","0.High income",170000,350,0
3963,7,"Farm","Winter","0.High income",22431,70,0
75,7,"Farm","Spring","0.High income",16118,1,0
3080,11,"Farm","Winter","0.High income",5396,323,0
2503,13,"Farm","Spring","0.High income",1500,0,1
3699,11,"Backyard","Spring","1.High income",839,30,0
519,11,"Farm","Winter","0.High income",700,146,0
2143,20,"Farm","Winter","0.High income",8200,400,0
4397,13,"Farm","Autumn","0.High income",1357,140,0
4065,27,"Farm","Autumn","0.High income",36000,72,0
2829,13,"Farm","Winter","0.High income",15019,10,0
2548,11,"Farm","Winter","0.High income",11423,0,1
250,11,"Farm","Spring","1.High income",4415,1275,0
4833,24,"Farm","Spring","0.Lower middle income",1500,500,0
263,12,"Farm","Winter","1.High income",1345,172,0
5789,11,"Farm","Spring","1.High income",22700,156,0
3786,27,"Backyard","Winter","0.High income",71,4,0
2813,11,"Farm","Spring","0.High income",9345,33,0
4860,7,"Farm","Summer","0.High income",37000,11300,0
4265,28,"Farm","Summer","0.Upper middle income",44000,20,0
274,11,"Farm","Spring","1.High income",4000,897,0
53,27,"Farm","Winter","1.High income",16800,225,0
5581,18,"Farm","Winter","1.High income",180000,1470,0
3028,24,"Farm","Winter","0.Lower middle income",12428,5,0
50,24,"Farm","Spring","0.Lower middle income",5000,0,1
2061,11,"Farm","Spring","1.High income",4000,0,1
4346,7,"Backyard","Spring","0.High income",170,100,0
871,26,"Farm","Winter","0.Lower middle income",1044,0,1
2386,11,"Farm","Spring","1.High income",3320,40,0
3020,11,"Farm","Winter","0.High income",2793,5,0
5512,11,"Farm","Winter","0.High income",20951,522,0
1460,18,"Farm","Winter","0.High income",5100,300,0
433,16,"Backyard","Autumn","0.High income",35,9,0
5525,20,"Farm","Winter","0.High income",76000,3000,0
220,24,"Farm","Winter","0.Lower middle income",16594,48,0
3178,34,"Farm","Autumn","1.High income",14026,0,1
3216,24,"Farm","Winter","0.Lower middle income",19448,1238,0
5981,27,"Farm","Summer","0.High income",3304,6,0
526,13,"Farm","Winter","0.High income",5800,3,0
5091,18,"Backyard","Winter","1.High income",35,25,0
1540,13,"Farm","Spring","0.High income",11200,1000,0
1634,11,"Farm","Winter","0.High income",2500,100,0
1752,11,"Farm","Autumn","0.High income",11000,0,1
2759,11,"Farm","Winter","1.High income",23021,202,0
5526,11,"Farm","Spring","0.High income",2082,158,0
3619,5,"Backyard","Autumn","1.High income",326,6,0
5681,11,"Farm","Spring","1.High income",1878,0,1
3274,27,"Farm","Winter","0.High income",2500,0,1
6065,33,"Farm","Autumn","0.High income",8853,1000,0
5007,13,"Farm","Spring","0.High income",11173,0,1
5855,13,"Farm","Winter","0.High income",13000,277,0
2191,27,"Farm","Winter","0.High income",1820,80,0
4091,11,"Farm","Spring","1.High income",12400,0,1
2359,13,"Farm","Spring","0.High income",7500,0,1
2417,33,"Farm","Spring","1.High income",9969,200,0
5770,11,"Farm","Winter","0.High income",38000,375,0
571,11,"Farm","Spring","1.High income",1750,20,0
4182,13,"Farm","Winter","0.High income",38265,25,0
3044,27,"Farm","Winter","0.High income",28000,0,1
2469,14,"Farm","Winter","1.Lower middle income",23500,64,0
5775,11,"Farm","Winter","0.High income",32000,387,0
647,7,"Farm","Winter","0.High income",3200,200,0
5199,17,"Farm","Winter","1.High income",14620,313,0
5908,12,"Farm","Autumn","0.High income",4060,289,0
2894,11,"Farm","Winter","0.High income",22100,365,0
5379,8,"Farm","Spring","0.High income",7439,7,0
5209,12,"Farm","Winter","0.High income",94,94,0
4120,11,"Farm","Winter","0.High income",400,5,0
5941,11,"Farm","Winter","0.High income",14684,300,0
4831,30,"Farm","Winter","0.Upper middle income",3500,3500,0
4787,13,"Farm","Summer","0.High income",2500,450,0
4763,11,"Farm","Spring","1.High income",20000,5000,0
981,17,"Farm","Winter","1.High income",9070,0,1
4130,11,"Farm","Spring","1.High income",152900,50,0
5196,23,"Farm","Autumn","0.High income",15057,10,0
1454,11,"Farm","Spring","1.High income",21000,1000,0
1118,17,"Farm","Autumn","1.High income",600,0,1
5575,24,"Farm","Summer","0.Lower middle income",77359,2382,0
1279,13,"Farm","Summer","0.High income",7680,0,1
772,24,"Farm","Summer","0.Lower middle income",10900,100,0
3205,11,"Farm","Winter","0.High income",6926,15,0
5918,11,"Farm","Winter","0.High income",32000,182,0
1296,11,"Farm","Spring","1.High income",13500,200,0
790,33,"Farm","Autumn","0.High income",832,0,1
4472,12,"Farm","Autumn","0.High income",15217,20,0
2475,11,"Farm","Winter","0.High income",900,0,1
2218,12,"Farm","Spring","1.High income",3600,200,0
953,12,"Farm","Autumn","1.High income",15600,0,1
2557,27,"Farm","Spring","0.High income",496,0,1
546,33,"Farm","Autumn","0.High income",3817,0,1
2951,11,"Farm","Summer","1.High income",8370,70,0
5929,11,"Farm","Spring","0.High income",14381,50,0
1358,33,"Farm","Spring","0.High income",88800,0,1
1050,13,"Farm","Winter","0.High income",3200,0,1
5725,17,"Farm","Winter","0.High income",26400,75,0
630,11,"Farm","Spring","1.High income",265,33,0
4420,11,"Farm","Spring","0.High income",15220,1934,0
5109,11,"Backyard","Summer","0.High income",27,21,0
753,26,"Farm","Summer","0.Lower middle income",810,210,0
2255,7,"Farm","Winter","0.High income",4700,43,0
1428,11,"Farm","Winter","0.High income",18800,200,0
506,11,"Backyard","Spring","0.High income",26,20,0
3376,33,"Farm","Spring","0.High income",4719,7,0
3051,13,"Farm","Winter","0.High income",13200,2911,0
3875,14,"Farm","Winter","0.Lower middle income",61595,26,0
3157,2,"Farm","Winter","0.High income",2200,69,0
1649,12,"Farm","Winter","1.High income",20500,1000,0
5119,9,"Farm","Winter","0.High income",19594,54,0
3777,13,"Backyard","Spring","0.High income",36,36,0
4475,23,"Farm","Summer","0.High income",285,12,0
5810,11,"Farm","Winter","0.High income",3593,31,0
3287,11,"Farm","Winter","0.High income",6400,22,0
2558,11,"Farm","Spring","1.High income",2500,0,1
3139,27,"Farm","Winter","0.High income",15870,0,1
1721,11,"Farm","Spring","0.High income",5830,15,0
5294,35,"Farm","Winter","0.Lower middle income",669,109,0
2115,33,"Farm","Autumn","1.High income",7500,0,1
3707,11,"Backyard","Winter","0.High income",43,27,0
3637,11,"Farm","Spring","0.High income",11309,245,0
2983,30,"Farm","Spring","1.Upper middle income",5933,89,0
229,26,"Farm","Autumn","0.Lower middle income",38914,45,0
1434,12,"Farm","Winter","1.High income",7500,600,0
3911,7,"Farm","Spring","0.High income",2366,2366,0
3508,11,"Farm","Spring","1.High income",10193,544,0
3131,34,"Farm","Winter","1.High income",24560,3150,0
1943,2,"Farm","Winter","0.High income",12200,0,1
4045,13,"Farm","Spring","0.High income",21500,10,0
1847,18,"Farm","Spring","1.High income",190000,50,0
760,18,"Farm","Winter","0.High income",10400,3800,0
5062,17,"Backyard","Autumn","0.High income",44,44,0
1788,24,"Farm","Autumn","1.Lower middle income",13000,120,0
2477,12,"Farm","Spring","0.High income",1000,0,1
1295,11,"Farm","Winter","0.High income",15000,200,0
368,13,"Farm","Winter","0.High income",27136,11332,0
5811,11,"Farm","Winter","0.High income",7125,40,0
6072,5,"Farm","Spring","0.High income",134349,923,0
2679,11,"Backyard","Spring","1.High income",110,13,0
1711,11,"Farm","Spring","0.High income",27000,1000,0
3406,11,"Farm","Spring","0.High income",6679,210,0
4249,11,"Farm","Spring","0.High income",36000,236,0
4451,11,"Farm","Winter","0.High income",27681,150,0
1063,13,"Farm","Spring","0.High income",1390,0,1
358,28,"Farm","Spring","0.Upper middle income",2015,0,1
4624,17,"Farm","Winter","0.High income",1200,120,0
1822,11,"Farm","Winter","0.High income",3500,300,0
2036,21,"Farm","Winter","0.Upper middle income",14280,700,0
4797,11,"Farm","Winter","0.High income",4000,400,0
607,24,"Farm","Winter","0.Lower middle income",7200,550,0
5426,17,"Backyard","Winter","1.High income",1000,40,0
2987,13,"Farm","Spring","0.High income",5442,723,0
6040,27,"Farm","Winter","0.High income",22000,1100,0
6120,13,"Backyard","Autumn","0.High income",795,100,0
4067,11,"Farm","Spring","1.High income",84000,10,0
5622,11,"Farm","Winter","1.High income",22927,74,0
1729,11,"Farm","Winter","0.High income",4400,200,0
2407,11,"Farm","Spring","0.High income",17200,0,1
2187,21,"Farm","Winter","0.Upper middle income",308,22,0
3148,13,"Farm","Spring","0.High income",870,16,0
5474,27,"Farm","Summer","0.High income",2000,400,0
4505,11,"Farm","Winter","0.High income",64393,0,1
1898,11,"Farm","Winter","0.High income",2650,75,0
3405,13,"Farm","Autumn","0.High income",6940,0,1
3096,7,"Farm","Winter","0.High income",10300,223,0
1274,11,"Farm","Spring","1.High income",29343,262,0
3257,11,"Farm","Winter","0.High income",450,0,1
12,11,"Farm","Spring","1.High income",160000,300,0
192,24,"Farm","Winter","0.Lower middle income",17500,3400,0
2219,20,"Farm","Winter","0.High income",7500,5,0
3355,11,"Farm","Spring","1.High income",3921,0,1
1739,30,"Farm","Spring","0.Upper middle income",8000,0,1
3809,11,"Farm","Winter","1.High income",14005,14005,0
3498,18,"Farm","Winter","1.High income",14580,25,0
626,27,"Farm","Autumn","1.High income",13000,6,0
5826,11,"Farm","Spring","1.High income",12000,347,0
4341,11,"Backyard","Spring","1.High income",34,4,0
4361,33,"Farm","Autumn","0.High income",110508,0,1
2433,11,"Farm","Winter","0.High income",220,0,1
330,13,"Farm","Summer","0.High income",88,0,1
181,13,"Farm","Autumn","0.High income",385,175,0
5559,23,"Farm","Winter","0.High income",1046,0,1
848,26,"Farm","Spring","0.Lower middle income",9600,0,1
3189,24,"Farm","Summer","0.Lower middle income",6300,2,0
55,27,"Farm","Spring","1.High income",99500,1447,0
4467,21,"Farm","Autumn","1.Upper middle income",169160,20,0
1107,33,"Farm","Autumn","1.High income",4000,36,0
1507,15,"Farm","Winter","0.Lower middle income",6000,67,0
532,7,"Farm","Winter","0.High income",500,0,1
1863,27,"Farm","Winter","0.High income",11650,2045,0
2585,11,"Farm","Spring","1.High income",8400,20,0
1076,11,"Farm","Winter","0.High income",11512,10,0
2957,11,"Farm","Spring","1.High income",1724,0,1
2694,11,"Farm","Autumn","0.High income",52967,602,0
886,11,"Farm","Spring","1.High income",2000,0,1
2518,12,"Farm","Spring","1.High income",6000,0,1
6085,13,"Backyard","Spring","0.High income",4256,500,0
5627,11,"Farm","Spring","0.High income",74900,8,0
1996,13,"Farm","Spring","0.High income",12656,2,0
4811,7,"Farm","Autumn","0.High income",2700,300,0
5842,11,"Farm","Winter","0.High income",10900,679,0
4386,15,"Farm","Autumn","0.Lower middle income",1000,11,0
437,29,"Backyard","Autumn","0.Upper middle income",35,12,0
3399,24,"Farm","Winter","1.Lower middle income",6300,0,1
2561,11,"Farm","Spring","0.High income",9356,0,1
2465,11,"Farm","Spring","0.High income",2920,0,1
1510,11,"Farm","Winter","0.High income",12000,200,0
4135,23,"Farm","Winter","1.High income",18200,1000,0
1911,5,"Farm","Spring","0.High income",2744,2,0
3313,12,"Farm","Winter","0.High income",3600,200,0
4532,17,"Farm","Autumn","1.High income",42662,20,0
4726,26,"Farm","Summer","0.Lower middle income",3200,350,0
4430,11,"Farm","Winter","0.High income",6131,1404,0
762,12,"Farm","Winter","0.High income",654,60,0
1003,11,"Farm","Spring","1.High income",850,1,0
398,34,"Farm","Winter","0.High income",15514,2186,0
3796,22,"Backyard","Winter","0.Lower middle income",45,1,0
3727,13,"Farm","Spring","0.High income",15000,250,0
3242,20,"Farm","Winter","0.High income",8839,175,0
183,12,"Farm","Spring","1.High income",9475,2000,0
5721,11,"Farm","Winter","0.High income",470,17,0
883,24,"Farm","Winter","1.Lower middle income",3470,2,0
1950,33,"Farm","Winter","1.High income",6000,10,0
5513,11,"Farm","Winter","0.High income",160000,1841,0
6119,17,"Backyard","Autumn","1.High income",1930,365,0
5845,11,"Farm","Spring","0.High income",24551,2252,0
90,16,"Backyard","Winter","0.High income",92,33,0
1300,26,"Farm","Summer","0.Lower middle income",7500,30,0
5663,23,"Farm","Autumn","0.High income",16000,2200,0
2391,14,"Farm","Autumn","1.Lower middle income",9500,10,0
950,7,"Farm","Winter","0.High income",4056,0,1
3533,12,"Farm","Winter","0.High income",5495,91,0
3857,7,"Farm","Winter","0.High income",21645,21645,0
5471,13,"Backyard","Spring","0.High income",377,112,0
1641,13,"Farm","Summer","0.High income",27000,200,0
3064,20,"Farm","Winter","1.High income",4316,48,0
1328,24,"Farm","Spring","0.Lower middle income",7600,200,0
1479,11,"Farm","Spring","1.High income",2500,200,0
2977,9,"Farm","Spring","0.High income",14000,90,0
5991,11,"Farm","Spring","1.High income",1750,300,0
6005,34,"Backyard","Autumn","0.High income",63,20,0
6038,27,"Farm","Spring","1.High income",29900,427,0
5719,33,"Farm","Autumn","1.High income",18000,3000,0
2925,24,"Farm","Winter","0.Lower middle income",10000,100,0
2892,12,"Farm","Spring","0.High income",3271,162,0
5563,11,"Farm","Winter","0.High income",175,89,0
3102,17,"Farm","Winter","1.High income",4900,0,1
6165,26,"Backyard","Autumn","0.Lower middle income",789,200,0
944,24,"Farm","Summer","0.Lower middle income",2270,2,0
3811,27,"Farm","Winter","0.High income",10184,10184,0
6221,27,"Backyard","Winter","0.High income",529,135,0
3169,24,"Farm","Spring","0.Lower middle income",9600,390,0
5470,15,"Backyard","Spring","1.Lower middle income",72,35,0
4117,35,"Farm","Winter","1.Lower middle income",170000,90,0
853,13,"Farm","Spring","0.High income",11400,0,1
948,14,"Farm","Autumn","1.Lower middle income",1000,0,1
1927,33,"Farm","Autumn","0.High income",1730,25,0
4425,11,"Farm","Spring","0.High income",7500,2909,0
265,30,"Farm","Winter","0.Upper middle income",11988,1251,0
3264,11,"Farm","Spring","1.High income",12000,0,1
2765,11,"Farm","Spring","1.High income",221,10,0
245,30,"Farm","Winter","0.Upper middle income",2145,105,0
2508,11,"Farm","Winter","0.High income",2300,500,0
2648,27,"Backyard","Winter","0.High income",5,2,0
5363,11,"Farm","Spring","1.High income",7404,0,1
5418,11,"Backyard","Autumn","1.High income",81,56,0
4309,12,"Farm","Spring","0.High income",120000,0,1
1694,8,"Farm","Spring","0.High income",127,0,1
4194,7,"Backyard","Spring","0.High income",337,285,0
4434,33,"Farm","Autumn","1.High income",12894,1364,0
6058,13,"Farm","Spring","0.High income",2000,375,0
660,23,"Farm","Autumn","0.High income",570,15,0
3332,11,"Farm","Spring","1.High income",15820,80,0
863,13,"Farm","Autumn","1.High income",12800,0,1
794,12,"Farm","Spring","0.High income",14300,0,1
2118,33,"Farm","Spring","0.High income",4070,10,0
3381,11,"Farm","Winter","0.High income",80639,400,0
4737,26,"Farm","Spring","0.Lower middle income",3179,500,0
3089,27,"Farm","Winter","0.High income",9450,5,0
6027,11,"Backyard","Spring","1.High income",679,220,0
5868,33,"Farm","Winter","0.High income",359,280,0
1469,17,"Farm","Winter","1.High income",8400,400,0
4815,29,"Farm","Autumn","1.Upper middle income",2950,88,0
1320,33,"Farm","Spring","0.High income",6500,200,0
4535,27,"Farm","Summer","0.High income",101709,20,0
2428,26,"Farm","Summer","0.Lower middle income",56000,250,0
677,5,"Farm","Spring","0.High income",5300,5200,0
1825,13,"Farm","Winter","1.High income",15500,200,0
5271,17,"Farm","Winter","1.High income",5922,1398,0
2690,11,"Farm","Winter","0.High income",20087,137,0
4670,24,"Farm","Spring","1.Lower middle income",4000,2300,0
3077,11,"Farm","Winter","0.High income",38236,233,0
4169,11,"Farm","Winter","0.High income",99600,24,0
5649,11,"Farm","Winter","1.High income",47297,14894,0
2004,13,"Farm","Spring","0.High income",31000,120,0
5216,5,"Farm","Spring","0.High income",21525,10705,0
309,17,"Farm","Autumn","1.High income",2153,0,1
2297,12,"Farm","Summer","0.High income",6200,0,1
1288,11,"Farm","Autumn","1.High income",4000,10,0
6171,11,"Backyard","Summer","0.High income",2450,200,0
3585,11,"Backyard","Winter","0.High income",2184,5,0
887,7,"Farm","Summer","0.High income",800,0,1
5740,11,"Backyard","Spring","1.High income",263,11,0
5320,27,"Farm","Winter","0.High income",639,0,1
251,20,"Farm","Winter","0.High income",23038,3402,0
6071,22,"Farm","Spring","0.Lower middle income",29318,2218,0
3229,17,"Farm","Autumn","1.High income",6120,183,0
876,19,"Farm","Autumn","0.Upper middle income",11250,50,0
3338,11,"Farm","Winter","0.High income",2900,0,1
5347,17,"Farm","Autumn","1.High income",11481,1080,0
2087,13,"Farm","Spring","0.High income",450,0,1
2945,33,"Farm","Autumn","1.High income",11478,0,1
3463,11,"Farm","Spring","1.High income",1000,333,0
6174,8,"Backyard","Spring","0.High income",6075,1000,0
4279,11,"Farm","Winter","1.High income",150000,47,0
5599,27,"Farm","Winter","0.High income",87494,350,0
6145,11,"Backyard","Spring","0.High income",300,14,0
2661,11,"Backyard","Spring","1.High income",21,7,0
5432,13,"Backyard","Spring","0.High income",48,20,0
1409,24,"Farm","Winter","0.Lower middle income",5700,0,1
2348,11,"Farm","Winter","0.High income",17000,0,1
257,27,"Farm","Autumn","0.High income",15094,1470,0
4377,6,"Farm","Spring","0.High income",36032,0,1
4862,12,"Farm","Autumn","0.High income",5025,3725,0
6213,11,"Backyard","Spring","0.High income",108,38,0
4096,12,"Farm","Spring","0.High income",8000,11,0
3851,22,"Farm","Winter","0.Lower middle income",20782,20782,0
4411,17,"Farm","Autumn","1.High income",900,692,0
2885,13,"Farm","Spring","0.High income",4266,0,1
3605,13,"Backyard","Summer","0.High income",568,1,0
955,18,"Farm","Autumn","0.High income",6200,50,0
3150,11,"Farm","Winter","0.High income",400,60,0
238,27,"Farm","Winter","0.High income",18018,1708,0
1758,24,"Farm","Spring","0.Lower middle income",14000,3000,0
2615,11,"Backyard","Summer","0.High income",6,2,0
5129,11,"Farm","Spring","0.High income",18799,77,0
2992,5,"Farm","Spring","1.High income",7000,0,1
4500,26,"Farm","Winter","0.Lower middle income",100487,0,1
2843,11,"Farm","Spring","1.High income",19403,3800,0
5782,13,"Farm","Spring","0.High income",22100,0,1
6064,13,"Farm","Spring","0.High income",11112,112,0
2420,13,"Farm","Spring","0.High income",12680,0,1
705,33,"Farm","Winter","1.High income",560,50,0
4781,13,"Farm","Spring","0.High income",2500,100,0
695,11,"Farm","Spring","0.High income",4400,400,0
2638,11,"Backyard","Spring","0.High income",21,16,0
3392,11,"Farm","Winter","0.High income",4400,118,0
745,11,"Farm","Spring","1.High income",1000,71,0
4501,11,"Farm","Spring","0.High income",14112,0,1
2148,24,"Farm","Winter","0.Lower middle income",3000,0,1
5234,33,"Farm","Winter","0.High income",1150,400,0
4877,11,"Backyard","Spring","1.High income",39,23,0
3787,35,"Backyard","Winter","1.Lower middle income",1513,0,1
1672,13,"Farm","Spring","0.High income",4450,2000,0
3610,33,"Backyard","Autumn","1.High income",4885,865,0
2372,27,"Farm","Winter","0.High income",5187,0,1
3482,33,"Farm","Autumn","0.High income",2500,0,1
2797,11,"Farm","Winter","0.High income",12261,28,0
4277,11,"Farm","Spring","1.High income",7000,0,1
2163,33,"Farm","Autumn","1.High income",8100,50,0
4132,23,"Farm","Autumn","0.High income",121900,92,0
1101,11,"Farm","Winter","0.High income",2448,10,0
2703,27,"Farm","Autumn","0.High income",10360,5,0
166,30,"Farm","Spring","1.Upper middle income",57474,174,0
2510,11,"Farm","Winter","0.High income",9600,10,0
4791,7,"Farm","Spring","0.High income",2500,200,0
507,12,"Backyard","Summer","0.High income",34,17,0
59,13,"Farm","Spring","0.High income",33120,412,0
4635,11,"Farm","Winter","0.High income",50000,7000,0
45,35,"Farm","Autumn","0.Lower middle income",7000,5500,0
5744,13,"Backyard","Spring","0.High income",43,14,0
4001,33,"Farm","Autumn","1.High income",11551,210,0
5367,33,"Farm","Spring","0.High income",7387,0,1
6063,13,"Farm","Spring","0.High income",25264,264,0
3312,11,"Farm","Summer","0.High income",2000,18,0
862,11,"Farm","Autumn","0.High income",12560,22,0
2476,5,"Farm","Winter","0.High income",900,0,1
2404,26,"Farm","Summer","0.Lower middle income",13317,0,1
5859,21,"Farm","Autumn","1.Upper middle income",95060,1432,0
798,14,"Farm","Winter","0.Lower middle income",5400,100,0
1498,14,"Farm","Autumn","0.Lower middle income",4200,0,1
5098,13,"Backyard","Spring","0.High income",59,56,0
1696,13,"Farm","Spring","0.High income",8000,200,0
2778,21,"Farm","Spring","1.Upper middle income",141,11,0
4295,8,"Farm","Spring","0.High income",100800,300,0
361,30,"Farm","Spring","1.Upper middle income",839,0,1
1382,12,"Farm","Winter","1.High income",50000,100,0
2387,29,"Farm","Autumn","0.Upper middle income",18400,0,1
4464,11,"Farm","Winter","0.High income",172575,40,0
748,30,"Farm","Autumn","1.Upper middle income",4000,2000,0
5136,26,"Farm","Autumn","0.Lower middle income",30183,677,0
3983,8,"Farm","Spring","0.High income",5330,5330,0
5302,27,"Farm","Winter","0.High income",10183,266,0
2940,23,"Farm","Winter","0.High income",16000,70,0
874,4,"Farm","Winter","0.Upper middle income",8800,0,1
3544,12,"Farm","Autumn","0.High income",6359,4,0
2124,33,"Farm","Autumn","0.High income",1982,0,1
3113,27,"Farm","Winter","0.High income",480,3,0
3580,11,"Backyard","Spring","1.High income",580,48,0
1910,26,"Farm","Summer","0.Lower middle income",14400,5000,0
3187,11,"Farm","Spring","1.High income",3736,30,0
3648,11,"Farm","Spring","1.High income",32615,15,0
2699,27,"Farm","Autumn","0.High income",13000,80,0
1651,14,"Farm","Winter","0.Lower middle income",19800,1000,0
1827,11,"Farm","Winter","0.High income",6118,10,0
4400,33,"Farm","Autumn","1.High income",7960,210,0
4544,11,"Farm","Winter","0.High income",64900,35,0
2821,33,"Farm","Winter","0.High income",54890,12,0
946,30,"Farm","Summer","0.Upper middle income",5000,0,1
5085,11,"Backyard","Winter","0.High income",12,4,0
3336,14,"Farm","Autumn","0.Lower middle income",10000,0,1
3557,13,"Farm","Autumn","0.High income",29631,1138,0
6003,13,"Backyard","Spring","0.High income",65,22,0
3819,11,"Farm","Spring","1.High income",10508,10508,0
111,29,"Backyard","Autumn","0.Upper middle income",98,60,0
740,13,"Farm","Spring","0.High income",300,30,0
662,11,"Farm","Spring","1.High income",300,150,0
321,11,"Farm","Winter","0.High income",11425,1346,0
562,13,"Farm","Autumn","0.High income",8400,50,0
1331,27,"Farm","Spring","1.High income",18000,100,0
3118,35,"Farm","Winter","1.Lower middle income",4000,9,0
5083,11,"Backyard","Winter","0.High income",35,14,0
2376,11,"Farm","Spring","1.High income",9540,60,0
4198,27,"Farm","Spring","1.High income",188000,300,0
657,33,"Farm","Summer","0.High income",1344,2,0
3383,30,"Farm","Winter","0.Upper middle income",7216,13,0
4321,11,"Farm","Spring","1.High income",119000,40,0
6189,18,"Backyard","Winter","0.High income",5006,400,0
5998,24,"Backyard","Summer","0.Lower middle income",30,4,0
3697,11,"Backyard","Spring","0.High income",62,10,0
1771,11,"Farm","Spring","1.High income",5700,0,1
857,20,"Farm","Winter","0.High income",4000,0,1
